"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"1_1"	"Extraction"	"4/20 µl (endo/exometabolome) internal standard solution added and lyophilized"	"sylilation"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"DB-50 GC (0.25 μm, 0.25 mm x 30 m; Supelco)"	"medium polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-500"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1_1"	"1_1.cdf"	"Data transformation"	""	"LIVE JIC big experiment GCMS data for Reza_March2012.xlsx"	"Metabolite identification"	""	"m_live_mtbl8_metabolite profiling_mass spectrometry_v2_maf.tsv"
"1_2"	"Extraction"	"4/20 µl (endo/exometabolome) internal standard solution added and lyophilized"	"sylilation"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"DB-50 GC (0.25 μm, 0.25 mm x 30 m; Supelco)"	"medium polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-500"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1_2"	"1_2.cdf"	"Data transformation"	""	"LIVE JIC big experiment GCMS data for Reza_March2012.xlsx"	"Metabolite identification"	""	"m_live_mtbl8_metabolite profiling_mass spectrometry_v2_maf.tsv"
"1_3"	"Extraction"	"4/20 µl (endo/exometabolome) internal standard solution added and lyophilized"	"sylilation"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"DB-50 GC (0.25 μm, 0.25 mm x 30 m; Supelco)"	"medium polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-500"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"1_3"	"1_3.cdf"	"Data transformation"	""	"LIVE JIC big experiment GCMS data for Reza_March2012.xlsx"	"Metabolite identification"	""	"m_live_mtbl8_metabolite profiling_mass spectrometry_v2_maf.tsv"
"2_1"	"Extraction"	"4/20 µl (endo/exometabolome) internal standard solution added and lyophilized"	"sylilation"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"DB-50 GC (0.25 μm, 0.25 mm x 30 m; Supelco)"	"medium polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-500"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"2_1"	"2_1.cdf"	"Data transformation"	""	"LIVE JIC big experiment GCMS data for Reza_March2012.xlsx"	"Metabolite identification"	""	"m_live_mtbl8_metabolite profiling_mass spectrometry_v2_maf.tsv"
"3_1"	"Extraction"	"4/20 µl (endo/exometabolome) internal standard solution added and lyophilized"	"sylilation"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"DB-50 GC (0.25 μm, 0.25 mm x 30 m; Supelco)"	"medium polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-500"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"3_1"	"3_1.cdf"	"Data transformation"	""	"LIVE JIC big experiment GCMS data for Reza_March2012.xlsx"	"Metabolite identification"	""	"m_live_mtbl8_metabolite profiling_mass spectrometry_v2_maf.tsv"
"4_1"	"Extraction"	"4/20 µl (endo/exometabolome) internal standard solution added and lyophilized"	"sylilation"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"DB-50 GC (0.25 μm, 0.25 mm x 30 m; Supelco)"	"medium polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-500"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"4_1"	"4_1.cdf"	"Data transformation"	""	"LIVE JIC big experiment GCMS data for Reza_March2012.xlsx"	"Metabolite identification"	""	"m_live_mtbl8_metabolite profiling_mass spectrometry_v2_maf.tsv"
"5_1"	"Extraction"	"4/20 µl (endo/exometabolome) internal standard solution added and lyophilized"	"sylilation"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"DB-50 GC (0.25 μm, 0.25 mm x 30 m; Supelco)"	"medium polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-500"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"5_1"	"5_1.cdf"	"Data transformation"	""	"LIVE JIC big experiment GCMS data for Reza_March2012.xlsx"	"Metabolite identification"	""	"m_live_mtbl8_metabolite profiling_mass spectrometry_v2_maf.tsv"
"6_1"	"Extraction"	"4/20 µl (endo/exometabolome) internal standard solution added and lyophilized"	"sylilation"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"DB-50 GC (0.25 μm, 0.25 mm x 30 m; Supelco)"	"medium polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-500"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"6_1"	"6_1.cdf"	"Data transformation"	""	"LIVE JIC big experiment GCMS data for Reza_March2012.xlsx"	"Metabolite identification"	""	"m_live_mtbl8_metabolite profiling_mass spectrometry_v2_maf.tsv"
"7_1"	"Extraction"	"4/20 µl (endo/exometabolome) internal standard solution added and lyophilized"	"sylilation"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"DB-50 GC (0.25 μm, 0.25 mm x 30 m; Supelco)"	"medium polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-500"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7_1"	"7_1.cdf"	"Data transformation"	""	"LIVE JIC big experiment GCMS data for Reza_March2012.xlsx"	"Metabolite identification"	""	"m_live_mtbl8_metabolite profiling_mass spectrometry_v2_maf.tsv"
"8_1"	"Extraction"	"4/20 µl (endo/exometabolome) internal standard solution added and lyophilized"	"sylilation"	""	"Chromatography"	"Agilent 6890 GC"	""	""	"DB-50 GC (0.25 μm, 0.25 mm x 30 m; Supelco)"	"medium polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"30-500"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"8_1"	"8_1.cdf"	"Data transformation"	""	"LIVE JIC big experiment GCMS data for Reza_March2012.xlsx"	"Metabolite identification"	""	"m_live_mtbl8_metabolite profiling_mass spectrometry_v2_maf.tsv"
