"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"QCPool"	"Extraction"	""	""	"SC_20160405_WTKO_PRMp_QC_03"	"Chromatography"	"Thermo Scientific Vanquish UHPLC System"	""	""	"ZIC-HILIC (3.5 µm, 2.1 mm x 100 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"70-1050"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Discovery"	"SC_20160405_WTKO_PRMp_QC_03.raw"	"Data transformation"	"All the compounds"	""	"Metabolite identification"	""	"m_mtbls650_POS_UPLC_mass_spectrometry_v2_maf.tsv"
"Knockout"	"Extraction"	""	""	"SC_20160405_KO_01"	"Chromatography"	"Thermo Scientific Vanquish UHPLC System"	""	""	"ZIC-HILIC (3.5 µm, 2.1 mm x 100 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"70-1050"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Discovery"	"SC_20160405_KO_01.raw"	"Data transformation"	"All the compounds"	""	"Metabolite identification"	""	"m_mtbls650_POS_UPLC_mass_spectrometry_v2_maf.tsv"
"Knockout"	"Extraction"	""	""	"SC_20160405_KO_02"	"Chromatography"	"Thermo Scientific Vanquish UHPLC System"	""	""	"ZIC-HILIC (3.5 µm, 2.1 mm x 100 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"70-1050"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Discovery"	"SC_20160405_KO_02.raw"	"Data transformation"	"All the compounds"	""	"Metabolite identification"	""	"m_mtbls650_POS_UPLC_mass_spectrometry_v2_maf.tsv"
"Knockout"	"Extraction"	""	""	"SC_20160405_KO_03"	"Chromatography"	"Thermo Scientific Vanquish UHPLC System"	""	""	"ZIC-HILIC (3.5 µm, 2.1 mm x 100 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"70-1050"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Discovery"	"SC_20160405_KO_03.raw"	"Data transformation"	"All the compounds"	""	"Metabolite identification"	""	"m_mtbls650_POS_UPLC_mass_spectrometry_v2_maf.tsv"
"Wild_Type"	"Extraction"	""	""	"SC_20160405_WT_01"	"Chromatography"	"Thermo Scientific Vanquish UHPLC System"	""	""	"ZIC-HILIC (3.5 µm, 2.1 mm x 100 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"70-1050"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Discovery"	"SC_20160405_WT_01.raw"	"Data transformation"	"All the compounds"	""	"Metabolite identification"	""	"m_mtbls650_POS_UPLC_mass_spectrometry_v2_maf.tsv"
"Wild_Type"	"Extraction"	""	""	"SC_20160405_WT_02"	"Chromatography"	"Thermo Scientific Vanquish UHPLC System"	""	""	"ZIC-HILIC (3.5 µm, 2.1 mm x 100 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"70-1050"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Discovery"	"SC_20160405_WT_02.raw"	"Data transformation"	"All the compounds"	""	"Metabolite identification"	""	"m_mtbls650_POS_UPLC_mass_spectrometry_v2_maf.tsv"
"Wild_Type"	"Extraction"	""	""	"SC_20160405_WT_03"	"Chromatography"	"Thermo Scientific Vanquish UHPLC System"	""	""	"ZIC-HILIC (3.5 µm, 2.1 mm x 100 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"70-1050"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Discovery"	"SC_20160405_WT_03.raw"	"Data transformation"	"All the compounds"	""	"Metabolite identification"	""	"m_mtbls650_POS_UPLC_mass_spectrometry_v2_maf.tsv"
"QCPool"	"Extraction"	""	""	"SC_20160405_WTKO_DDA_QC_01"	"Chromatography"	"Thermo Scientific Vanquish UHPLC System"	""	""	"ZIC-HILIC (3.5 µm, 2.1 mm x 100 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"70-1050"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Discovery"	"SC_20160405_WTKO_DDA_QC_01.raw"	"Data transformation"	"All the compounds"	""	"Metabolite identification"	""	"m_mtbls650_POS_UPLC_mass_spectrometry_v2_maf.tsv"
"QCPool"	"Extraction"	""	""	"SC_20160405_WTKO_DDA_QC_02"	"Chromatography"	"Thermo Scientific Vanquish UHPLC System"	""	""	"ZIC-HILIC (3.5 µm, 2.1 mm x 100 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"70-1050"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Discovery"	"SC_20160405_WTKO_DDA_QC_02.raw"	"Data transformation"	"All the compounds"	""	"Metabolite identification"	""	"m_mtbls650_POS_UPLC_mass_spectrometry_v2_maf.tsv"
"QCPool"	"Extraction"	""	""	"SC_20160405_WTKO_DDA_QC_03"	"Chromatography"	"Thermo Scientific Vanquish UHPLC System"	""	""	"ZIC-HILIC (3.5 µm, 2.1 mm x 100 mm; Merck Sequant)"	"HILIC"	""	""	""	""	"Mass spectrometry"	"positive"	"70-1050"	"Thermo Scientific Q Exactive HF"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"Discovery"	"SC_20160405_WTKO_DDA_QC_03.raw"	"Data transformation"	"All the compounds"	""	"Metabolite identification"	""	"m_mtbls650_POS_UPLC_mass_spectrometry_v2_maf.tsv"
