"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"SysVirol_IFL001_1918_d1_292_metab_A"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SysVirol_IFL001_1918_d1_292_metab_A"	"SysVirol_IFL001_1918_d1_292_metab_A.D"	"Data transformation"	""	"SysVirol_IFL001_1918_d1_292_metab_A.CDF"	"Metabolite identification"	""	""
"SysVirol_IFL001_1918_d1_292_metab_B"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SysVirol_IFL001_1918_d1_292_metab_B"	"SysVirol_IFL001_1918_d1_292_metab_B.D"	"Data transformation"	""	"SysVirol_IFL001_1918_d1_292_metab_B.CDF"	"Metabolite identification"	""	""
"SysVirol_IFL001_1918_d1_293_metab_A"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SysVirol_IFL001_1918_d1_293_metab_A"	"SysVirol_IFL001_1918_d1_293_metab_A.D"	"Data transformation"	""	"SysVirol_IFL001_1918_d1_293_metab_A.CDF"	"Metabolite identification"	""	""
"SysVirol_IFL001_1918_d1_293_metab_B"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SysVirol_IFL001_1918_d1_293_metab_B"	"SysVirol_IFL001_1918_d1_293_metab_B.D"	"Data transformation"	""	"SysVirol_IFL001_1918_d1_293_metab_B.CDF"	"Metabolite identification"	""	""
"SysVirol_IFL001_1918_d1_294_metab_A"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SysVirol_IFL001_1918_d1_294_metab_A"	"SysVirol_IFL001_1918_d1_294_metab_A.D"	"Data transformation"	""	"SysVirol_IFL001_1918_d1_294_metab_A.CDF"	"Metabolite identification"	""	""
"SysVirol_IFL001_1918_d1_294_metab_B"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SysVirol_IFL001_1918_d1_294_metab_B"	"SysVirol_IFL001_1918_d1_294_metab_B.D"	"Data transformation"	""	"SysVirol_IFL001_1918_d1_294_metab_B.CDF"	"Metabolite identification"	""	""
"SysVirol_IFL001_1918_d3_280_metab_A"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SysVirol_IFL001_1918_d3_280_metab_A"	"SysVirol_IFL001_1918_d3_280_metab_A.D"	"Data transformation"	""	"SysVirol_IFL001_1918_d3_280_metab_A.CDF"	"Metabolite identification"	""	""
"SysVirol_IFL001_1918_d3_280_metab_B"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SysVirol_IFL001_1918_d3_280_metab_B"	"SysVirol_IFL001_1918_d3_280_metab_B.D"	"Data transformation"	""	"SysVirol_IFL001_1918_d3_280_metab_B.CDF"	"Metabolite identification"	""	""
"SysVirol_IFL001_1918_d3_281_metab_A"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SysVirol_IFL001_1918_d3_281_metab_A"	"SysVirol_IFL001_1918_d3_281_metab_A.D"	"Data transformation"	""	"SysVirol_IFL001_1918_d3_281_metab_A.CDF"	"Metabolite identification"	""	""
"SysVirol_IFL001_1918_d3_281_metab_B"	"Extraction"	""	"sylilation"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	""	""	""	""	"Mass spectrometry"	"positive"	"50-600"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"SysVirol_IFL001_1918_d3_281_metab_B"	"SysVirol_IFL001_1918_d3_281_metab_B.D"	"Data transformation"	""	"SysVirol_IFL001_1918_d3_281_metab_B.CDF"	"Metabolite identification"	""	""
