"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"C1_01"	"Extraction"	"methanol:water:chloroform extraction"	"sylilation"	"Extraction polar intracellular metabolites"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"n/a"	"231-239"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"C1_01"	"C1_01.CDF"	"Data transformation"	"Sample-1 alanine C2-C3"	"Ala-232 samples_derived spectral data file.xlsx"	"Metabolite identification"	""	""
"C1_01"	"Extraction"	"methanol:water:chloroform extraction"	"sylilation"	"Extraction polar intracellular metabolites"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"n/a"	"231-239"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"C1_02"	"C1_02.CDF"	"Data transformation"	"Sample-2 alanine C2-C3"	"Ala-232 samples_derived spectral data file.xlsx"	"Metabolite identification"	""	""
"C1_01"	"Extraction"	"methanol:water:chloroform extraction"	"sylilation"	"Extraction polar intracellular metabolites"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"n/a"	"231-239"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"C2_01"	"C2_01.CDF"	"Data transformation"	"Sample-3 alanine C2-C3"	"Ala-232 samples_derived spectral data file.xlsx"	"Metabolite identification"	""	""
"C1_01"	"Extraction"	"methanol:water:chloroform extraction"	"sylilation"	"Extraction polar intracellular metabolites"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"n/a"	"231-239"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"C2_02"	"C2_02.CDF"	"Data transformation"	"Sample-4 alanine C2-C3"	"Ala-232 samples_derived spectral data file.xlsx"	"Metabolite identification"	""	""
"C1_01"	"Extraction"	"methanol:water:chloroform extraction"	"sylilation"	"Extraction polar intracellular metabolites"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"n/a"	"231-239"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"C3_01"	"C3_01.CDF"	"Data transformation"	"Sample-5 alanine C2-C3"	"Ala-232 samples_derived spectral data file.xlsx"	"Metabolite identification"	""	""
"C1_01"	"Extraction"	"methanol:water:chloroform extraction"	"sylilation"	"Extraction polar intracellular metabolites"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"n/a"	"231-239"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"C3_02"	"C3_02.CDF"	"Data transformation"	"Sample-6 alanine C2-C3"	"Ala-232 samples_derived spectral data file.xlsx"	"Metabolite identification"	""	""
"C1_01"	"Extraction"	"methanol:water:chloroform extraction"	"sylilation"	"Extraction polar intracellular metabolites"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"n/a"	"231-239"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"B1_01"	"B1_01.CDF"	"Data transformation"	"Sample-7 alanine C2-C3"	"Ala-232 samples_derived spectral data file.xlsx"	"Metabolite identification"	""	""
"C1_01"	"Extraction"	"methanol:water:chloroform extraction"	"sylilation"	"Extraction polar intracellular metabolites"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"n/a"	"231-239"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"B1_03"	"B1_03.CDF"	"Data transformation"	"Sample-8 alanine C2-C3"	"Ala-232 samples_derived spectral data file.xlsx"	"Metabolite identification"	""	""
"C1_01"	"Extraction"	"methanol:water:chloroform extraction"	"sylilation"	"Extraction polar intracellular metabolites"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"n/a"	"231-239"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"B1_04"	"B1_04.CDF"	"Data transformation"	"Sample-9 alanine C2-C3"	"Ala-232 samples_derived spectral data file.xlsx"	"Metabolite identification"	""	""
"C1_01"	"Extraction"	"methanol:water:chloroform extraction"	"sylilation"	"Extraction polar intracellular metabolites"	"Chromatography"	"Agilent 7890A GC"	""	""	"Agilent 7693 Automatic Liquid Sampler"	""	""	"HP-5ms GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"low polarity"	"N/A"	"N/A"	""	""	"Mass spectrometry"	"n/a"	"231-239"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"B2_01"	"B2_01.CDF"	"Data transformation"	"Sample-10 alanine C2-C3"	"Ala-232 samples_derived spectral data file.xlsx"	"Metabolite identification"	""	""
